soil_moisture_pct,delta_t_celsius,wind_speed_kmh,rain_prob_next_48h,crop_stage_sensitivity,target_readiness
59.56,2.67,16.15,83.98,0.5,0
59.26,2.65,6.69,32.67,0.85,1
46.71,1.73,17.33,73.5,0.2,0
65.91,11.47,7.33,35.84,0.85,0
50.0,8.59,16.36,39.57,0.5,0
45.28,3.94,5.44,1.67,0.85,1
41.44,5.25,8.63,10.22,0.5,1
44.95,5.17,10.29,22.14,0.85,1
59.45,11.57,8.9,3.13,0.2,0
26.28,5.75,8.0,16.49,0.3,0
50.24,7.24,3.92,18.07,0.2,1
27.27,9.32,16.95,15.22,0.2,0
42.47,2.81,9.12,66.9,0.5,0
56.59,3.08,15.19,19.33,0.5,1
60.99,8.57,9.12,9.72,1.0,0
49.84,3.87,8.94,41.74,0.2,1
48.6,2.58,2.79,15.54,0.5,1
38.59,5.01,1.94,14.15,0.3,1
44.38,8.43,8.36,70.81,0.5,0
33.04,12.21,2.55,30.39,0.3,0
57.47,10.35,9.11,2.42,0.2,0
36.94,0.92,5.64,24.24,0.5,0
48.88,3.93,11.22,4.42,0.85,1
41.9,2.19,7.35,44.02,0.2,0
30.48,2.89,6.49,8.68,0.2,1
45.63,5.1,22.13,18.76,0.85,0
47.54,5.09,10.02,15.74,0.5,1
48.77,0.94,3.51,7.66,0.2,0
60.26,2.9,15.15,1.32,0.85,1
39.16,10.73,15.95,20.91,0.85,0
47.27,1.9,18.94,26.56,0.5,0
28.84,8.45,1.0,33.78,0.5,0
48.39,3.44,13.35,53.82,0.5,0
65.11,4.61,13.55,0.9,0.2,1
30.5,9.03,4.48,6.2,0.2,0
31.21,4.05,8.82,62.54,0.5,0
50.0,11.09,7.94,58.39,1.0,0
47.4,1.85,3.36,24.05,0.5,1
49.18,7.54,24.0,6.38,0.2,0
41.17,7.04,12.97,29.47,1.0,1
40.48,10.43,3.46,25.66,0.3,0
36.8,6.39,9.85,10.84,0.2,1
38.49,4.29,9.31,47.38,1.0,0
33.6,2.77,8.84,52.21,0.3,0
53.74,3.85,8.97,17.51,0.2,1
66.24,1.71,1.68,25.54,0.2,0
20.04,7.33,11.37,35.74,1.0,0
31.88,4.59,15.61,26.73,0.2,1
33.42,4.23,14.24,6.56,0.85,1
42.21,3.69,5.07,53.35,0.2,0
38.44,6.83,7.13,14.35,0.5,1
48.03,4.21,13.9,27.26,1.0,1
55.4,4.85,11.32,6.12,0.85,1
50.46,4.8,13.76,58.19,0.2,0
46.35,6.35,14.91,40.89,0.85,1
61.0,6.09,18.64,60.53,0.2,0
37.33,9.02,3.53,23.63,0.5,0
60.95,8.41,4.9,58.68,0.2,0
53.58,3.66,22.09,2.31,1.0,0
42.45,11.96,17.43,37.44,0.5,0
38.39,6.05,9.58,3.5,0.2,1
28.11,12.5,10.53,15.97,0.2,0
30.19,5.61,4.38,8.83,0.2,1
51.77,3.86,5.94,28.73,0.85,0
49.47,3.38,7.25,46.99,0.5,0
34.46,1.61,6.66,10.04,0.3,0
47.98,5.34,13.49,2.65,0.2,1
50.26,5.5,20.42,6.64,0.85,0
42.24,4.63,12.93,5.12,0.5,1
57.25,5.79,16.21,50.32,0.3,0
55.48,2.06,11.95,12.38,0.2,1
50.47,4.41,2.92,25.09,0.85,1
48.52,2.39,9.64,28.29,0.85,1
46.0,5.89,7.5,61.3,0.2,0
29.15,5.13,10.44,35.96,1.0,0
57.89,8.37,12.24,23.4,0.85,0
21.6,3.93,21.27,73.39,0.3,0
52.62,8.34,3.47,74.45,0.3,0
69.34,4.4,17.66,21.43,0.85,0
45.81,6.77,11.89,6.42,1.0,1
47.8,2.98,9.25,15.7,0.2,1
51.46,4.81,7.67,15.69,0.5,1
49.71,4.53,12.51,60.79,1.0,0
51.47,8.63,6.74,28.38,0.3,0
42.62,4.53,12.44,17.84,0.2,1
51.41,4.55,12.95,39.58,1.0,0
39.68,12.5,4.51,10.1,0.85,0
53.44,7.36,6.25,11.88,0.5,1
31.39,4.02,5.28,22.36,0.85,1
20.63,6.4,14.57,33.36,0.85,0
42.63,7.75,3.61,26.31,0.3,1
49.57,5.04,2.46,55.46,0.5,0
40.94,7.21,6.02,73.39,0.2,0
47.87,4.81,7.03,37.55,0.5,1
33.15,8.66,8.0,19.11,0.3,0
25.74,1.45,11.88,24.57,0.85,0
45.4,2.71,6.62,32.53,0.85,1
43.7,3.74,16.44,46.84,0.3,0
43.66,7.2,14.54,48.79,0.85,0
37.09,5.76,7.49,72.94,1.0,0
28.29,3.05,16.47,44.33,0.5,0
29.14,5.14,13.57,1.79,0.85,1
54.49,1.49,13.43,9.89,0.2,0
53.89,1.91,13.46,29.06,0.3,1
57.58,1.74,5.35,20.83,1.0,0
42.61,2.43,3.46,15.93,1.0,1
59.86,7.04,11.13,4.21,0.85,1
63.56,5.88,10.16,19.33,0.5,1
37.18,4.1,11.53,7.26,0.85,1
25.51,7.16,8.64,50.23,0.2,0
52.75,8.96,3.33,64.94,0.85,0
54.48,2.49,14.61,3.06,0.5,1
51.41,8.5,22.02,30.57,0.85,0
44.43,3.04,12.9,4.1,0.2,1
37.09,3.36,7.55,58.37,0.85,0
40.9,11.47,13.12,7.45,0.5,0
34.05,5.24,4.53,21.74,0.2,1
32.29,3.64,24.97,49.22,0.2,0
52.41,6.49,12.25,9.49,0.5,1
51.06,7.63,11.76,23.79,0.85,1
54.77,5.28,7.65,3.39,0.3,1
67.58,3.64,13.96,7.17,0.85,1
48.34,5.74,14.34,25.41,1.0,1
30.14,6.71,10.67,0.13,0.85,0
30.78,4.44,22.95,6.33,0.85,0
36.48,11.1,9.45,13.05,1.0,0
37.21,5.61,7.19,63.23,0.5,0
49.9,7.41,4.38,11.51,0.5,1
44.15,7.53,9.39,31.57,0.2,1
48.06,1.95,4.13,4.33,0.85,1
44.75,6.5,9.87,33.69,0.85,1
62.21,6.85,9.11,5.64,0.85,1
42.12,3.61,12.88,58.91,0.2,0
52.23,3.29,20.92,7.57,1.0,0
50.93,1.93,9.01,53.38,0.2,0
47.36,9.39,6.77,21.43,0.3,0
43.97,2.95,2.23,15.8,1.0,1
40.54,1.99,3.68,23.49,0.5,0
58.54,3.99,6.49,6.43,0.3,1
51.71,2.66,8.73,23.35,0.2,1
49.48,1.97,2.38,75.91,0.85,0
39.2,12.5,15.15,34.5,0.2,0
46.39,2.56,4.18,9.73,0.5,1
34.97,3.06,6.78,14.44,1.0,0
57.94,5.13,5.96,13.41,0.5,1
47.0,1.95,19.21,48.6,0.85,0
47.73,4.56,9.81,24.21,1.0,1
58.31,6.62,4.05,26.13,0.2,1
21.21,5.42,4.26,20.95,0.2,0
45.94,6.06,31.45,9.09,0.5,0
58.03,4.46,8.76,13.67,1.0,1
44.21,3.68,10.1,8.3,1.0,1
35.51,6.12,12.81,3.58,0.85,1
39.26,5.89,11.53,24.71,0.2,1
62.61,2.49,2.86,35.67,0.2,0
36.77,5.09,5.29,34.35,0.5,1
39.28,4.63,9.4,7.14,1.0,1
45.54,6.71,9.44,42.37,0.2,0
47.86,5.71,7.51,13.22,0.5,1
58.34,0.8,12.59,9.45,0.85,0
35.74,8.9,6.46,21.75,0.85,0
39.16,7.69,7.45,21.35,1.0,1
25.06,8.17,22.16,22.47,0.5,0
48.41,6.82,1.87,16.41,0.3,1
29.64,7.98,6.94,47.17,0.2,0
41.42,3.87,7.65,16.94,0.85,1
51.66,7.53,4.98,6.84,0.3,1
40.15,4.65,10.97,66.01,0.85,0
43.37,1.99,6.05,8.45,1.0,1
60.3,7.47,6.47,0.95,0.5,1
50.72,5.45,1.0,41.22,0.85,1
26.02,9.71,6.38,19.53,0.85,0
42.42,5.06,18.93,1.42,0.85,0
56.78,3.01,15.92,44.84,0.85,0
60.48,3.47,10.6,47.55,0.85,0
38.26,4.23,8.77,22.13,0.5,1
48.06,5.53,6.89,23.04,0.2,1
55.43,8.04,9.17,9.03,0.2,0
40.73,5.47,1.0,5.43,0.3,1
57.27,2.46,14.39,12.72,0.85,1
48.21,5.57,5.01,11.79,0.2,1
34.44,8.71,7.97,43.86,0.2,0
69.34,5.12,17.29,4.09,1.0,0
37.64,6.04,1.0,20.65,0.5,1
26.63,4.56,7.19,4.63,1.0,0
42.56,4.54,5.12,1.56,0.5,1
60.78,8.2,24.73,12.63,0.85,0
57.22,7.14,11.28,35.86,0.85,1
45.9,12.5,15.3,44.5,0.85,0
63.89,3.68,13.24,21.02,1.0,0
66.42,3.24,2.82,10.36,0.2,1
58.82,2.04,16.66,47.72,1.0,0
53.16,4.2,5.51,22.51,0.5,1
54.22,4.68,12.26,4.01,1.0,1
44.36,3.16,13.14,80.08,0.3,0
40.78,6.12,21.18,33.91,1.0,0
54.64,7.22,6.19,17.24,0.3,1
60.58,5.97,14.95,5.48,0.85,1
52.42,2.63,10.09,30.22,0.2,1
49.83,3.3,18.52,50.41,1.0,0
33.46,5.0,7.86,9.66,0.85,1
55.91,8.48,12.09,26.56,0.5,0
56.23,4.44,4.59,39.18,0.2,0
59.23,1.3,17.56,10.32,0.85,0
35.49,4.18,23.19,54.94,1.0,0
58.94,4.83,6.11,38.6,0.85,1
47.07,10.24,17.62,25.39,0.2,0
59.47,1.29,2.17,19.63,0.5,0
35.63,7.24,14.72,37.02,0.5,0
60.09,2.06,8.55,30.14,1.0,0
22.65,3.74,22.04,8.86,0.85,0
45.91,5.87,5.65,5.88,0.85,1
38.27,7.74,2.19,12.86,0.5,1
53.23,3.32,9.45,1.71,0.85,1
28.8,3.81,12.71,22.72,0.5,1
52.98,4.41,8.65,1.39,0.5,1
49.97,3.21,8.26,27.11,1.0,1
48.28,9.72,5.03,2.01,0.85,0
48.85,5.43,8.97,38.76,0.85,1
38.45,6.93,17.81,59.35,0.5,0
30.47,4.44,7.91,20.22,0.5,1
61.95,1.28,12.99,14.95,1.0,0
60.2,4.41,13.75,44.02,0.85,0
37.74,8.11,10.13,10.05,1.0,1
46.95,1.5,6.67,42.09,0.5,0
29.43,4.8,10.83,27.85,0.5,1
51.06,6.36,9.15,15.72,1.0,0
47.67,3.96,15.17,34.92,0.85,1
41.78,3.37,5.72,4.74,0.85,1
41.17,5.32,4.67,23.79,0.5,1
43.35,3.01,5.19,34.48,0.5,1
56.57,1.85,5.9,45.66,0.5,0
50.25,3.98,10.63,8.93,0.2,1
31.69,10.9,9.94,80.54,1.0,0
32.97,6.25,3.65,6.45,0.5,1
39.19,3.63,22.31,6.65,0.85,0
38.61,6.38,1.68,31.61,0.85,1
48.77,8.72,12.23,25.72,0.2,0
30.35,3.18,2.85,24.5,0.2,0
34.93,6.38,3.13,45.8,0.2,0
52.87,3.93,13.85,10.58,0.5,1
22.85,9.23,9.17,4.5,1.0,0
65.36,3.61,6.61,44.88,0.85,0
57.49,3.86,12.02,38.39,1.0,1
47.7,6.02,15.63,20.13,0.5,1
48.68,2.94,8.06,71.98,0.85,0
64.89,2.83,6.37,29.22,0.2,1
39.98,9.03,12.65,53.88,0.85,0
31.65,8.12,11.12,42.21,0.3,0
23.93,7.05,5.6,11.41,1.0,0
60.01,3.32,8.96,19.54,0.2,1
43.78,12.5,2.21,50.58,0.2,0
51.24,4.91,4.23,0.07,1.0,1
57.01,5.24,5.29,5.58,0.85,1
44.1,10.55,5.44,26.91,0.3,0
55.9,4.69,2.24,12.46,1.0,1
24.57,3.15,21.39,62.82,0.2,0
59.23,6.72,8.55,26.32,0.85,1
56.31,5.31,29.44,31.95,0.2,0
29.62,7.19,6.55,19.82,1.0,1
36.17,9.62,8.34,24.22,0.5,0
21.79,9.93,10.55,5.1,0.5,0
37.8,3.55,4.12,6.84,1.0,1
20.08,3.98,19.79,12.25,0.3,0
58.57,1.11,5.24,28.29,1.0,0
57.07,3.12,4.57,4.25,0.5,1
53.95,4.63,3.9,8.73,0.85,1
43.77,9.13,11.49,46.34,0.85,0
39.78,4.54,6.75,32.75,0.5,1
46.48,7.75,9.42,15.28,0.85,1
34.51,3.43,8.28,20.52,1.0,1
57.56,2.52,3.96,50.5,0.2,0
53.67,4.83,13.36,40.6,0.85,1
40.67,5.65,5.51,25.43,1.0,1
40.89,3.15,2.99,10.81,0.2,1
36.75,2.3,7.28,4.7,0.3,1
45.61,3.64,19.6,50.31,0.3,0
29.63,6.69,6.95,2.19,0.5,1
50.13,4.82,11.47,26.13,0.5,1
34.79,2.78,13.82,10.71,0.2,1
24.56,3.02,12.82,46.27,0.85,0
50.94,7.09,10.15,3.63,0.2,1
59.25,4.35,3.68,10.3,0.2,1
31.01,1.95,20.8,56.55,0.2,0
52.87,8.6,13.97,15.77,0.85,0
39.03,2.03,22.28,28.98,0.5,0
46.83,7.97,9.27,27.39,0.85,1
58.82,3.48,5.21,45.64,0.3,0
31.63,2.68,18.07,5.77,0.3,0
52.46,5.2,5.31,44.22,0.2,0
42.15,4.2,2.84,37.56,1.0,1
27.13,3.61,1.53,58.1,0.5,0
41.77,5.35,1.26,21.15,0.85,1
54.99,2.21,5.36,57.01,0.5,0
43.58,5.03,4.98,31.9,0.2,1
39.84,5.23,18.05,1.06,0.85,0
46.95,3.46,7.01,9.18,0.3,1
28.14,0.8,2.02,7.22,1.0,0
47.21,4.31,14.13,9.94,0.2,1
45.06,4.24,12.56,20.29,0.85,1
30.16,4.0,4.62,10.63,0.3,0
27.47,1.57,8.2,10.29,0.85,0
51.63,5.06,6.93,29.24,0.85,1
45.6,7.51,13.76,3.33,1.0,1
54.91,4.1,10.3,18.21,1.0,1
41.44,2.22,4.56,14.71,0.5,1
36.97,5.97,14.04,41.08,0.2,0
52.07,9.73,10.17,25.04,0.5,0
25.94,2.77,15.15,0.85,0.3,0
43.29,2.83,16.7,38.44,1.0,0
48.66,8.72,15.46,8.85,0.5,0
43.8,4.3,4.16,44.89,0.2,0
41.73,1.49,17.49,39.09,0.3,0
53.08,11.3,3.73,23.19,0.85,0
32.46,0.86,4.43,15.95,0.5,0
60.03,1.34,15.35,14.22,1.0,0
57.91,2.33,14.55,58.91,0.85,0
62.93,6.82,7.61,41.29,0.3,1
44.38,7.13,4.4,39.01,1.0,1
30.92,2.01,5.01,63.38,0.5,0
63.52,2.89,22.59,9.41,0.85,0
39.34,5.54,2.55,22.25,0.85,1
39.23,9.66,7.13,19.52,0.85,0
43.09,0.8,11.03,14.6,1.0,0
37.07,1.39,13.71,38.12,1.0,0
45.95,3.47,11.84,25.03,0.85,1
27.2,1.79,7.02,3.85,1.0,0
29.04,8.45,5.28,27.67,0.2,0
35.27,4.49,13.48,18.97,1.0,1
30.86,8.06,7.91,7.95,0.5,1
46.58,5.58,3.43,66.1,0.2,0
57.05,6.69,22.82,40.75,0.2,0
21.91,3.13,13.81,37.72,0.85,0
41.96,1.25,10.99,27.15,0.85,0
36.14,4.18,6.64,10.06,0.5,1
57.54,7.54,14.91,8.11,0.3,1
37.8,11.13,5.34,22.43,0.5,0
64.24,4.01,2.01,35.47,0.5,1
63.39,6.84,7.35,41.55,0.2,1
48.8,3.1,12.1,25.07,0.3,0
57.45,3.66,19.82,12.72,1.0,0
54.02,4.44,5.66,14.29,0.5,1
63.29,10.07,2.7,24.02,0.3,0
22.3,6.71,5.35,2.0,0.3,0
42.45,6.2,13.06,26.32,0.3,0
66.41,9.79,9.23,2.06,0.85,0
57.87,2.88,12.25,28.37,0.85,1
26.65,3.99,23.77,8.03,0.85,0
46.59,6.22,9.07,13.56,0.5,1
21.72,3.35,2.94,76.45,1.0,0
48.99,3.88,16.45,25.22,0.85,0
40.81,5.31,3.43,1.74,0.2,1
56.64,4.54,7.61,42.11,0.5,0
53.5,2.41,24.36,46.17,1.0,0
52.58,3.07,7.0,50.94,0.85,0
40.93,2.4,9.04,11.35,0.2,1
55.51,6.83,22.94,50.64,0.5,0
40.77,3.01,9.36,18.19,0.2,0
52.48,6.24,19.76,10.06,0.85,0
52.53,5.06,6.54,32.02,0.3,1
44.9,4.6,3.17,6.68,0.5,1
66.08,2.15,6.8,42.82,1.0,0
29.6,5.03,17.06,8.07,1.0,0
46.2,5.9,6.73,40.66,0.85,1
46.48,6.86,14.17,11.34,0.2,1
37.62,2.38,6.42,54.38,0.2,0
39.91,4.07,27.1,33.84,0.85,0
40.45,7.8,5.15,19.82,0.2,1
40.9,7.36,1.35,15.67,1.0,1
45.6,4.44,14.34,0.66,0.85,1
54.75,2.11,8.73,25.39,0.2,1
50.89,7.06,14.06,27.27,0.2,0
34.12,4.65,10.01,28.36,1.0,1
51.5,2.69,8.05,22.4,1.0,1
50.93,4.15,9.39,16.59,0.2,1
63.24,2.14,11.79,9.74,0.5,0
38.76,7.03,8.04,37.07,0.5,1
57.4,1.53,12.71,21.34,1.0,0
34.38,8.08,3.85,33.74,0.2,1
53.5,5.4,11.86,6.65,0.5,1
26.18,2.16,11.02,26.24,0.2,0
39.18,3.93,16.2,26.99,0.2,0
57.51,3.69,6.28,37.89,0.85,1
50.62,2.8,5.79,30.37,0.85,1
35.27,5.12,11.86,52.54,0.85,0
31.74,9.87,4.7,24.51,0.85,0
60.38,2.96,19.36,29.64,0.3,0
64.31,4.86,12.45,13.59,0.85,1
63.81,4.69,12.5,23.23,0.85,1
46.87,5.09,18.24,2.58,1.0,0
44.49,0.91,9.82,0.91,0.2,0
35.02,8.39,20.22,21.19,1.0,0
34.05,12.5,5.88,52.04,0.2,0
62.9,4.64,7.02,24.08,0.5,1
44.27,6.76,14.01,66.48,1.0,0
44.82,5.78,10.48,39.75,1.0,1
46.03,2.35,9.9,66.85,0.2,0
45.72,4.44,8.92,11.89,0.85,1
38.6,3.1,10.77,3.18,1.0,1
52.44,4.2,8.79,22.9,0.85,1
36.11,4.77,15.67,16.44,0.85,1
34.4,4.96,8.8,3.15,0.3,1
54.16,2.94,3.89,16.45,0.2,1
65.3,4.97,5.56,8.23,0.5,1
31.78,4.29,17.74,25.85,0.5,0
42.42,8.04,11.93,5.3,1.0,1
63.06,6.6,4.44,33.91,0.5,1
50.59,7.28,8.76,9.8,0.2,1
37.14,7.57,10.97,9.54,0.2,1
27.71,2.64,9.4,18.41,0.2,0
61.61,6.44,25.37,47.24,0.2,0
29.86,2.57,9.17,44.0,0.5,0
56.36,9.23,18.86,20.69,0.2,0
30.97,6.38,15.5,61.96,0.3,0
48.02,2.47,10.45,35.27,0.2,0
36.22,5.06,7.41,25.79,0.2,1
52.68,2.84,29.61,16.95,1.0,0
32.06,3.55,3.03,49.8,0.85,0
69.14,5.51,15.49,24.18,0.2,1
39.5,3.29,10.91,13.16,0.85,0
50.71,4.0,10.18,29.84,0.5,1
52.7,7.65,27.46,32.15,0.85,0
60.57,4.21,6.41,56.88,1.0,0
54.97,2.66,1.57,46.25,0.5,0
45.02,1.4,13.17,29.16,0.2,0
61.0,6.62,3.02,41.32,0.85,1
51.9,6.57,6.22,7.02,1.0,1
47.43,5.08,30.51,7.29,0.5,0
40.99,12.5,7.06,29.26,0.85,0
38.83,3.9,8.62,22.28,0.85,1
63.54,8.11,6.3,18.82,1.0,1
47.48,3.1,21.17,4.16,0.2,0
50.28,6.82,5.81,88.23,1.0,0
48.92,2.42,11.14,22.57,1.0,1
43.22,6.74,2.61,47.93,0.85,0
42.35,4.01,2.25,2.93,0.3,1
42.37,6.03,1.47,23.88,0.85,1
43.64,5.19,16.79,31.31,0.5,0
50.28,6.51,2.59,12.56,1.0,0
31.48,1.32,6.76,53.65,0.2,0
53.22,4.27,8.79,2.52,1.0,1
60.52,7.86,7.51,0.04,0.85,1
26.1,8.44,6.04,6.54,0.2,0
67.27,5.88,13.91,2.39,0.5,1
36.78,8.02,18.56,24.55,0.85,0
41.11,4.16,12.85,7.82,1.0,1
29.1,0.8,2.25,38.99,1.0,0
44.86,3.19,10.98,19.88,1.0,1
70.58,4.86,8.77,31.69,0.2,0
40.39,5.23,23.89,2.68,0.2,0
36.52,5.7,10.95,5.13,0.5,1
43.71,4.65,4.08,6.76,0.5,1
61.94,4.69,3.49,13.27,0.3,1
27.89,6.96,3.87,45.73,0.85,0
69.31,2.8,5.98,52.68,0.85,0
70.51,5.19,13.85,12.79,0.85,1
44.88,5.89,11.31,35.13,0.2,1
46.12,3.3,9.61,24.76,1.0,1
15.46,3.96,11.4,13.84,0.2,0
39.92,10.03,14.24,8.25,1.0,0
19.48,5.06,3.79,33.97,1.0,0
41.03,12.5,12.85,60.12,0.2,0
48.54,4.86,13.75,24.96,0.85,1
48.3,7.15,21.53,17.8,0.2,0
42.22,1.87,18.57,6.57,0.3,0
42.86,1.32,17.78,28.27,1.0,0
57.15,2.58,13.37,59.35,0.2,0
33.2,7.63,3.98,13.11,0.5,0
56.54,4.01,12.65,9.11,0.2,1
57.75,1.81,9.05,35.66,0.2,1
62.76,4.81,6.54,50.27,0.2,0
51.76,7.24,5.95,49.0,0.3,0
28.81,2.77,10.87,40.27,0.85,1
35.38,7.48,7.36,22.47,0.5,1
37.58,2.14,8.49,9.33,0.2,1
68.35,7.14,5.58,23.47,0.2,1
40.51,8.19,7.46,0.45,0.85,1
42.0,3.18,8.61,11.72,0.5,1
44.32,8.8,7.98,39.77,0.3,0
42.05,9.72,4.96,36.65,0.2,0
41.56,5.73,4.08,0.64,0.3,1
52.76,3.31,21.93,16.33,0.85,0
39.29,12.5,3.94,19.67,0.5,0
36.54,3.03,3.92,2.08,0.5,1
33.53,10.41,18.89,71.7,0.2,0
57.19,12.4,7.39,79.8,1.0,0
29.95,5.86,1.97,8.51,1.0,1
39.47,2.42,7.92,46.26,0.85,0
38.72,5.59,12.4,6.02,1.0,0
40.51,12.5,10.61,50.77,0.85,0
19.22,3.3,10.41,41.05,0.85,0
45.02,4.48,30.17,31.02,0.3,0
45.91,1.12,7.96,3.05,1.0,0
28.84,4.5,4.76,18.5,0.85,1
54.83,6.66,7.62,10.18,0.3,1
33.81,2.62,13.16,8.09,0.85,1
60.53,10.2,9.84,64.42,0.85,0
58.89,1.97,8.84,1.47,0.2,1
54.03,3.33,7.67,50.1,0.3,0
39.92,9.2,22.44,33.05,0.85,0
31.24,4.3,11.53,16.51,0.5,1
30.95,11.38,12.91,14.09,0.2,0
37.66,1.41,9.25,11.78,1.0,0
32.31,3.83,9.61,19.39,0.85,1
25.57,5.68,6.11,5.15,1.0,0
55.47,12.5,5.08,32.56,0.3,0
49.7,5.1,12.89,26.3,0.3,1
43.39,6.38,2.31,9.91,1.0,1
55.27,4.66,22.37,24.43,0.2,0
42.63,4.4,16.56,22.67,0.85,0
48.39,3.3,14.28,41.84,0.85,1
49.35,5.96,11.57,30.45,1.0,1
38.8,4.03,11.33,36.32,0.2,1
57.12,6.58,13.07,48.86,0.2,0
62.31,5.05,18.17,52.71,1.0,0
29.4,3.79,9.24,6.28,0.3,1
50.93,10.27,4.3,12.13,0.2,0
45.71,3.12,2.89,38.32,0.3,1
28.36,1.14,9.37,15.94,0.2,0
28.56,3.39,11.32,20.64,1.0,1
39.2,1.02,16.5,15.2,0.85,0
52.53,4.15,17.7,48.72,1.0,0
57.47,9.85,12.35,31.14,1.0,0
54.49,9.99,17.83,17.32,0.2,0
40.02,3.59,18.09,18.06,0.85,0
24.87,6.29,6.13,39.54,0.3,0
36.07,7.05,7.25,4.6,0.3,1
53.58,1.89,15.17,7.4,0.85,1
54.13,8.61,25.02,22.71,1.0,0
47.52,2.11,3.71,13.62,0.2,1
24.51,3.75,15.58,56.39,1.0,0
42.2,2.46,5.54,28.37,1.0,1
56.46,5.65,10.44,4.48,0.3,1
64.73,2.9,8.83,19.29,0.85,1
50.91,3.31,11.7,50.37,0.3,0
29.95,7.73,17.18,16.83,1.0,0
17.31,3.55,7.7,10.24,0.85,0
41.88,4.71,12.66,16.48,0.2,1
39.95,2.09,9.59,29.91,0.2,1
50.61,1.68,9.51,2.1,1.0,0
34.28,5.22,17.05,44.09,1.0,0
45.39,3.46,14.14,17.95,1.0,1
25.92,11.18,7.28,17.84,0.85,0
36.64,12.5,8.59,37.42,0.2,0
40.54,2.22,3.81,5.32,1.0,1
43.75,1.72,1.43,60.65,0.5,0
59.34,11.31,7.82,12.76,0.85,0
34.09,6.05,9.35,29.11,1.0,1
27.34,5.15,9.56,9.07,0.2,0
61.15,1.86,25.95,31.95,0.85,0
36.6,12.5,6.64,40.49,1.0,0
37.27,2.83,9.94,6.36,0.2,1
51.6,7.19,9.28,4.77,0.2,1
44.09,6.98,10.07,12.08,0.2,0
25.22,1.62,15.16,13.29,0.3,0
24.17,3.16,4.09,43.7,1.0,0
49.22,1.95,7.27,23.23,0.85,1
30.9,1.18,9.72,54.18,0.85,0
57.28,4.14,2.41,3.25,1.0,1
57.53,2.12,6.89,21.75,0.85,1
18.37,2.84,7.32,13.6,0.2,0
32.39,1.82,3.96,7.19,0.2,1
40.11,3.84,20.22,1.44,1.0,0
37.46,11.13,6.6,13.69,1.0,0
44.27,5.59,11.08,24.55,0.85,1
31.33,3.41,17.98,17.59,0.85,0
60.13,4.51,8.63,24.0,1.0,1
33.25,5.36,2.99,37.09,0.85,1
57.44,5.41,8.5,55.55,0.3,0
49.76,3.93,5.56,9.35,0.85,1
31.22,3.04,12.3,36.34,0.2,0
55.8,7.16,7.33,21.83,1.0,1
42.83,2.31,15.65,6.69,1.0,1
39.19,7.22,11.84,25.66,1.0,1
55.75,3.6,17.93,8.02,1.0,0
49.4,8.66,7.4,7.69,0.3,0
35.94,2.52,14.01,19.74,0.5,1
37.24,2.49,14.74,10.81,1.0,1
52.82,4.8,2.3,54.27,0.5,0
48.07,2.82,4.6,9.21,1.0,1
49.12,11.37,12.95,31.42,0.5,1
48.03,3.1,10.4,16.28,0.5,1
33.13,2.66,4.1,63.28,0.85,0
61.64,5.92,13.08,19.02,0.2,1
42.15,0.92,14.51,12.19,1.0,0
26.42,1.29,9.25,53.91,0.85,0
25.31,11.77,22.39,37.71,1.0,0
65.9,6.54,6.56,72.56,0.5,0
42.22,5.38,13.45,17.16,0.2,1
65.2,2.92,22.21,13.81,0.2,0
50.8,4.3,2.77,45.28,0.85,0
38.53,3.16,11.76,30.68,0.85,0
46.15,3.54,4.54,41.67,0.3,1
51.2,7.56,4.47,25.12,1.0,1
39.53,5.69,6.2,14.83,0.2,1
32.21,3.75,14.25,66.03,0.2,0
47.67,1.52,12.01,1.03,1.0,0
39.63,12.5,14.05,7.35,0.2,0
49.5,2.37,1.0,36.45,0.2,1
46.99,7.59,5.58,47.06,1.0,0
38.35,3.1,9.3,54.29,0.5,0
52.38,5.14,9.71,21.71,0.2,1
53.55,2.67,10.58,20.09,0.3,1
30.53,3.04,8.37,49.82,0.2,0
36.64,2.89,8.17,1.27,1.0,1
36.83,4.93,18.69,48.35,0.85,0
22.7,2.92,11.77,37.05,0.5,0
30.79,4.81,10.25,33.35,0.85,1
38.59,9.26,2.48,13.18,0.3,0
19.92,2.23,13.48,38.41,1.0,0
61.68,2.24,14.03,28.25,1.0,1
43.55,10.37,29.59,17.85,0.5,0
46.46,6.63,4.99,56.01,0.3,0
42.14,4.64,10.84,28.5,1.0,1
58.05,1.78,8.14,1.7,0.5,0
49.7,1.57,10.54,26.4,0.5,0
44.14,2.64,11.94,17.78,0.2,0
38.49,5.01,12.67,24.21,0.85,1
26.62,7.92,6.49,6.6,0.2,0
27.7,4.93,12.63,28.48,0.85,0
46.67,5.1,5.04,2.06,0.85,1
51.06,8.47,1.0,2.16,0.5,0
55.03,5.89,18.53,35.73,0.3,0
33.17,3.34,16.46,1.89,0.2,0
50.5,4.47,11.54,35.65,0.85,1
33.78,8.04,14.13,12.97,0.3,0
50.58,5.36,7.7,15.72,1.0,1
31.96,10.85,3.37,1.62,0.2,0
35.18,2.96,11.66,48.64,1.0,0
39.42,2.38,12.47,23.05,1.0,0
38.82,5.59,16.17,46.82,0.2,0
43.6,4.86,6.09,33.7,1.0,1
65.29,2.23,14.78,39.77,0.85,0
